mapsize,50,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapdata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,195,197,195,197,198,195,196,197
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,54,55,56,23,23,211,213,211,213,214,211,212,213
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,54,55,56,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,70,71,72,23,23,195,197,195,197,198,195,196,197
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,70,71,72,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,211,213,211,213,214,211,212,213
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,54,55,56,23,23,23,23,23,23,54,55,56,23,23,23,23,23,23,23,195,197,195,197,198,195,196,197
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,70,71,72,23,23,23,23,23,23,70,71,72,23,23,23,23,23,23,23,211,213,211,213,214,211,212,213
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,195,197,195,197,198,195,196,197
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,54,55,56,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,211,213,211,213,214,211,212,213
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,70,71,72,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,195,197,195,197,198,195,196,197
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,211,213,211,213,214,211,212,213
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,195,197,195,197,198,195,196,197
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,54,55,56,23,23,23,23,23,23,54,55,56,23,23,23,23,23,23,23,23,211,213,211,213,214,211,212,213
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,70,71,72,23,23,23,23,23,23,70,71,72,23,23,23,23,54,55,56,23,108,109,108,109,110,108,109,110
22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,70,71,72,23,224,225,226,227,228,229,230,231
38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,240,241,242,243,244,245,246,247
